name,total electrons,R1,RHF Energy (Hartree),Nuclear energy,MP2 Energy,CCSD Energy,CCSD(T) Energy,CCSDT Energy,CCSDTQ Energy,FCI Energy (Hartree)
He2,4,3.226,-5.710322406,0.656140373,-5.76198298,-5.775195145,-5.775195169,-5.775195189,-5.775195191,-5.775195191
He2,4,3.236,-5.710322397,0.654112745,-5.7619829,-5.775195056,-5.775195079,-5.7751951,-5.775195102,-5.775195102
He2,4,3.246,-5.710322384,0.65209761,-5.76198281,-5.775194966,-5.775194988,-5.775195008,-5.77519501,-5.77519501
He2,4,3.256,-5.710322368,0.650094854,-5.76198272,-5.775194874,-5.775194895,-5.775194915,-5.775194917,-5.775194917
He2,4,3.266,-5.710322349,0.648104361,-5.76198263,-5.775194781,-5.775194801,-5.775194821,-5.775194823,-5.775194822
He2,4,3.276,-5.710322327,0.646126021,-5.76198254,-5.775194687,-5.775194706,-5.775194725,-5.775194727,-5.775194727
He2,4,3.286,-5.710322303,0.644159721,-5.76198244,-5.775194592,-5.775194611,-5.775194629,-5.775194631,-5.775194631
He2,4,3.296,-5.710322277,0.642205353,-5.76198235,-5.775194497,-5.775194515,-5.775194533,-5.775194535,-5.775194535
He2,4,3.306,-5.710322249,0.640262808,-5.76198226,-5.775194401,-5.775194418,-5.775194437,-5.775194439,-5.775194439
He2,4,3.316,-5.71032222,0.638331979,-5.76198216,-5.775194306,-5.775194323,-5.775194341,-5.775194342,-5.775194342
He2,4,3.326,-5.710322189,0.636412761,-5.76198207,-5.775194211,-5.775194227,-5.775194245,-5.775194246,-5.775194246
He2,4,3.336,-5.710322158,0.634505049,-5.76198198,-5.775194116,-5.775194132,-5.775194149,-5.775194151,-5.775194151
He2,4,3.346,-5.710322126,0.63260874,-5.76198189,-5.775194023,-5.775194037,-5.775194055,-5.775194056,-5.775194056
He2,4,3.356,-5.710322093,0.630723732,-5.7619818,-5.775193929,-5.775193944,-5.775193961,-5.775193962,-5.775193962
He2,4,3.366,-5.71032206,0.628849924,-5.76198171,-5.775193837,-5.775193851,-5.775193868,-5.775193869,-5.775193869
He2,4,3.376,-5.710322026,0.626987217,-5.76198162,-5.775193746,-5.775193759,-5.775193776,-5.775193778,-5.775193778
He2,4,3.386,-5.710321993,0.625135512,-5.76198153,-5.775193656,-5.775193669,-5.775193685,-5.775193687,-5.775193687
He2,4,3.396,-5.710321959,0.623294712,-5.76198144,-5.775193568,-5.77519358,-5.775193596,-5.775193597,-5.775193597
He2,4,3.406,-5.710321926,0.621464722,-5.76198136,-5.77519348,-5.775193492,-5.775193508,-5.775193509,-5.775193509
He2,4,3.416,-5.710321892,0.619645446,-5.76198128,-5.775193394,-5.775193406,-5.775193421,-5.775193423,-5.775193423
He2,4,3.426,-5.710321859,0.61783679,-5.76198119,-5.77519331,-5.775193321,-5.775193336,-5.775193338,-5.775193338
He2,4,3.436,-5.710321827,0.616038662,-5.76198111,-5.775193227,-5.775193237,-5.775193253,-5.775193254,-5.775193254
He2,4,3.446,-5.710321795,0.61425097,-5.76198103,-5.775193145,-5.775193156,-5.775193171,-5.775193172,-5.775193172
He2,4,3.456,-5.710321763,0.612473624,-5.76198095,-5.775193066,-5.775193075,-5.77519309,-5.775193092,-5.775193092
He2,4,3.466,-5.710321732,0.610706533,-5.76198088,-5.775192987,-5.775192997,-5.775193012,-5.775193013,-5.775193013
He2,4,3.476,-5.710321701,0.60894961,-5.7619808,-5.775192911,-5.77519292,-5.775192935,-5.775192936,-5.775192936
He2,4,3.486,-5.710321671,0.607202766,-5.76198073,-5.775192836,-5.775192845,-5.775192859,-5.77519286,-5.775192861
He2,4,3.496,-5.710321642,0.605465916,-5.76198066,-5.775192763,-5.775192771,-5.775192786,-5.775192787,-5.775192787
He2,4,3.506,-5.710321614,0.603738974,-5.76198059,-5.775192691,-5.7751927,-5.775192713,-5.775192715,-5.775192715
He2,4,3.516,-5.710321586,0.602021855,-5.76198052,-5.775192621,-5.775192629,-5.775192643,-5.775192644,-5.775192644
He2,4,3.526,-5.710321559,0.600314476,-5.76198045,-5.775192553,-5.775192561,-5.775192575,-5.775192576,-5.775192576
He2,4,3.536,-5.710321533,0.598616754,-5.76198039,-5.775192487,-5.775192494,-5.775192508,-5.775192509,-5.775192509
He2,4,3.546,-5.710321508,0.596928608,-5.76198033,-5.775192422,-5.775192429,-5.775192442,-5.775192443,-5.775192443
He2,4,3.556,-5.710321483,0.595249956,-5.76198026,-5.775192358,-5.775192366,-5.775192378,-5.77519238,-5.77519238
He2,4,3.566,-5.710321459,0.593580719,-5.7619802,-5.775192297,-5.775192304,-5.775192316,-5.775192318,-5.775192318
He2,4,3.576,-5.710321436,0.591920818,-5.76198014,-5.775192237,-5.775192243,-5.775192256,-5.775192257,-5.775192257
He2,4,3.586,-5.710321414,0.590270174,-5.76198009,-5.775192178,-5.775192185,-5.775192197,-5.775192198,-5.775192198
He2,4,3.596,-5.710321392,0.588628711,-5.76198003,-5.775192121,-5.775192128,-5.77519214,-5.775192141,-5.775192141
He2,4,3.606,-5.710321372,0.586996352,-5.76197998,-5.775192066,-5.775192072,-5.775192084,-5.775192085,-5.775192085
He2,4,3.616,-5.710321352,0.585373021,-5.76197992,-5.775192012,-5.775192018,-5.77519203,-5.775192031,-5.775192031
He2,4,3.626,-5.710321332,0.583758644,-5.76197987,-5.77519196,-5.775191965,-5.775191977,-5.775191978,-5.775191978
He2,4,3.636,-5.710321314,0.582153147,-5.76197982,-5.775191909,-5.775191914,-5.775191925,-5.775191926,-5.775191926
He2,4,3.646,-5.710321296,0.580556457,-5.76197978,-5.775191859,-5.775191864,-5.775191875,-5.775191876,-5.775191876
He2,4,3.656,-5.710321279,0.578968502,-5.76197973,-5.775191811,-5.775191816,-5.775191827,-5.775191828,-5.775191828
He2,4,3.666,-5.710321263,0.57738921,-5.76197968,-5.775191764,-5.775191769,-5.775191779,-5.77519178,-5.77519178
He2,4,3.676,-5.710321247,0.57581851,-5.76197964,-5.775191718,-5.775191723,-5.775191733,-5.775191734,-5.775191734
He2,4,3.686,-5.710321232,0.574256333,-5.76197959,-5.775191674,-5.775191679,-5.775191689,-5.77519169,-5.77519169
He2,4,3.696,-5.710321218,0.572702609,-5.76197955,-5.775191631,-5.775191636,-5.775191645,-5.775191646,-5.775191646
He2,4,3.706,-5.710321204,0.57115727,-5.76197951,-5.775191589,-5.775191594,-5.775191603,-5.775191604,-5.775191604
He2,4,3.716,-5.710321191,0.569620249,-5.76197947,-5.775191548,-5.775191553,-5.775191563,-5.775191564,-5.775191563
He2,4,3.726,-5.710321178,0.568091477,-5.76197943,-5.775191509,-5.775191513,-5.775191523,-5.775191524,-5.775191523
He2,4,3.736,-5.710321166,0.56657089,-5.76197939,-5.77519147,-5.775191475,-5.775191484,-5.775191485,-5.775191484
He2,4,3.746,-5.710321155,0.565058421,-5.76197936,-5.775191433,-5.775191437,-5.775191447,-5.775191447,-5.775191446
He2,4,3.756,-5.710321144,0.563554005,-5.76197932,-5.775191397,-5.775191401,-5.77519141,-5.775191411,-5.77519141
He2,4,3.766,-5.710321134,0.562057579,-5.76197929,-5.775191361,-5.775191365,-5.775191374,-5.775191375,-5.775191374
He2,4,3.776,-5.710321124,0.560569079,-5.76197925,-5.775191327,-5.775191331,-5.77519134,-5.775191341,-5.77519134
He2,4,3.786,-5.710321114,0.559088443,-5.76197922,-5.775191294,-5.775191298,-5.775191306,-5.775191307,-5.775191306
He2,4,3.796,-5.710321105,0.557615607,-5.76197919,-5.775191261,-5.775191265,-5.775191273,-5.775191274,-5.775191273
He2,4,3.806,-5.710321097,0.556150511,-5.76197916,-5.77519123,-5.775191234,-5.775191241,-5.775191242,-5.775191241
He2,4,3.816,-5.710321089,0.554693093,-5.76197913,-5.775191199,-5.775191203,-5.775191211,-5.775191211,-5.77519121
He2,4,3.826,-5.710321081,0.553243294,-5.7619791,-5.775191169,-5.775191173,-5.775191182,-5.775191183,-5.77519118
He2,4,3.836,-5.710321074,0.551801054,-5.76197907,-5.77519114,-5.775191144,-5.775191153,-5.775191154,-5.775191151
He2,4,3.846,-5.710321067,0.550366314,-5.76197904,-5.775191112,-5.775191116,-5.775191125,-5.775191126,-5.775191122
He2,4,3.856,-5.71032106,0.548939015,-5.76197902,-5.775191085,-5.775191088,-5.775191097,-5.775191098,-5.775191095
He2,4,3.866,-5.710321054,0.547519101,-5.76197899,-5.775191058,-5.775191061,-5.77519107,-5.775191071,-5.775191068
He2,4,3.876,-5.710321048,0.546106513,-5.76197897,-5.775191032,-5.775191035,-5.775191044,-5.775191045,-5.775191041
He2,4,3.886,-5.710321043,0.544701195,-5.76197894,-5.775191007,-5.77519101,-5.775191019,-5.775191019,-5.775191016
He2,4,3.896,-5.710321037,0.543303091,-5.76197892,-5.775190982,-5.775190985,-5.775190994,-5.775190994,-5.775190991
He2,4,3.906,-5.710321032,0.541912146,-5.76197889,-5.775190958,-5.775190961,-5.775190969,-5.77519097,-5.775190967
He2,4,3.916,-5.710321028,0.540528305,-5.76197887,-5.775190934,-5.775190937,-5.775190946,-5.775190947,-5.775190943
He2,4,3.926,-5.710321023,0.539151514,-5.76197885,-5.775190912,-5.775190915,-5.775190923,-5.775190924,-5.77519092
He2,4,3.936,-5.710321019,0.537781718,-5.76197883,-5.775190889,-5.775190892,-5.7751909,-5.775190901,-5.775190897
He2,4,3.946,-5.710321015,0.536418866,-5.7619788,-5.775190868,-5.77519087,-5.775190879,-5.775190879,-5.775190876
He2,4,3.956,-5.710321011,0.535062903,-5.76197878,-5.775190846,-5.775190849,-5.775190857,-5.775190858,-5.775190854
He2,4,3.966,-5.710321008,0.533713778,-5.76197876,-5.775190826,-5.775190829,-5.775190837,-5.775190837,-5.775190833
He2,4,3.976,-5.710321004,0.53237144,-5.76197874,-5.775190806,-5.775190808,-5.775190816,-5.775190817,-5.775190813
He2,4,3.986,-5.710321001,0.531035836,-5.76197873,-5.775190786,-5.775190789,-5.775190797,-5.775190797,-5.775190793
He2,4,3.996,-5.710320998,0.529706918,-5.76197871,-5.775190767,-5.77519077,-5.775190777,-5.775190778,-5.775190774
He2,4,4.006,-5.710320996,0.528384634,-5.76197869,-5.775190748,-5.775190751,-5.775190759,-5.775190759,-5.775190755
He2,4,4.016,-5.710320993,0.527068935,-5.76197867,-5.77519073,-5.775190733,-5.77519074,-5.775190741,-5.775190737
He2,4,4.026,-5.71032099,0.525759772,-5.76197865,-5.775190712,-5.775190715,-5.775190723,-5.775190723,-5.775190719
He2,4,4.036,-5.710320988,0.524457097,-5.76197864,-5.775190695,-5.775190697,-5.775190705,-5.775190706,-5.775190701
He2,4,4.046,-5.710320986,0.523160861,-5.76197862,-5.775190678,-5.77519068,-5.775190688,-5.775190689,-5.775190684
He2,4,4.056,-5.710320984,0.521871017,-5.7619786,-5.775190661,-5.775190663,-5.775190671,-5.775190672,-5.775190668
He2,4,4.066,-5.710320982,0.520587517,-5.76197859,-5.775190645,-5.775190647,-5.775190655,-5.775190655,-5.775190651
Li2,6,2.231,-14.85685635,2.134735499,-14.8769811,-14.89100323,-14.89100323,-14.89100322,-14.89100322,-14.89100322
Li2,6,2.241,-14.85739315,2.125209682,-14.87748727,-14.89144958,-14.89144958,-14.89144957,-14.89144957,-14.89144957
Li2,6,2.251,-14.85791563,2.115768502,-14.8779795,-14.89188262,-14.89188262,-14.89188261,-14.89188261,-14.89188261
Li2,6,2.261,-14.85842401,2.106410835,-14.878458,-14.89230255,-14.89230255,-14.89230255,-14.89230255,-14.89230254
Li2,6,2.271,-14.8589185,2.097135578,-14.87892298,-14.89270958,-14.89270958,-14.89270958,-14.89270958,-14.89270958
Li2,6,2.281,-14.85939929,2.087941648,-14.87937466,-14.89310392,-14.89310392,-14.89310392,-14.89310392,-14.89310392
Li2,6,2.291,-14.85986659,2.078827978,-14.87981323,-14.89348576,-14.89348576,-14.89348576,-14.89348576,-14.89348576
Li2,6,2.301,-14.8603206,2.069793524,-14.88023892,-14.89385531,-14.89385531,-14.89385531,-14.89385531,-14.89385531
Li2,6,2.311,-14.86076153,2.060837256,-14.88065192,-14.89421277,-14.89421277,-14.89421276,-14.89421276,-14.89421276
Li2,6,2.321,-14.86118957,2.051958164,-14.88105243,-14.89455832,-14.89455832,-14.89455832,-14.89455832,-14.89455832
Li2,6,2.331,-14.86160492,2.043155254,-14.88144066,-14.89489217,-14.89489217,-14.89489217,-14.89489217,-14.89489217
Li2,6,2.341,-14.86200778,2.034427552,-14.8818168,-14.89521452,-14.89521452,-14.89521451,-14.89521451,-14.89521451
Li2,6,2.351,-14.86239834,2.025774095,-14.88218105,-14.89552555,-14.89552555,-14.89552554,-14.89552554,-14.89552554
Li2,6,2.361,-14.8627768,2.017193942,-14.88253361,-14.89582545,-14.89582545,-14.89582545,-14.89582545,-14.89582545
Li2,6,2.371,-14.86314333,2.008686165,-14.88287467,-14.89611442,-14.89611442,-14.89611441,-14.89611441,-14.89611441
Li2,6,2.381,-14.86349815,2.000249852,-14.88320442,-14.89639263,-14.89639263,-14.89639263,-14.89639263,-14.89639263
Li2,6,2.391,-14.86384142,1.991884106,-14.88352304,-14.89666028,-14.89666028,-14.89666028,-14.89666028,-14.89666028
Li2,6,2.401,-14.86417333,1.983588046,-14.88383072,-14.89691755,-14.89691755,-14.89691754,-14.89691754,-14.89691754
Li2,6,2.411,-14.86449408,1.975360804,-14.88412765,-14.89716461,-14.89716461,-14.89716461,-14.89716461,-14.89716461
Li2,6,2.421,-14.86480384,1.967201528,-14.88441401,-14.89740165,-14.89740165,-14.89740164,-14.89740164,-14.89740164
Li2,6,2.431,-14.86510278,1.959109378,-14.88468997,-14.89762884,-14.89762884,-14.89762883,-14.89762883,-14.89762883
Li2,6,2.441,-14.86539109,1.951083531,-14.88495572,-14.89784635,-14.89784635,-14.89784635,-14.89784635,-14.89784635
Li2,6,2.451,-14.86566895,1.943123173,-14.88521142,-14.89805436,-14.89805436,-14.89805436,-14.89805436,-14.89805436
Li2,6,2.461,-14.86593652,1.935227508,-14.88545725,-14.89825304,-14.89825304,-14.89825304,-14.89825304,-14.89825304
Li2,6,2.471,-14.86619398,1.92739575,-14.88569337,-14.89844255,-14.89844255,-14.89844255,-14.89844255,-14.89844255
Li2,6,2.481,-14.8664415,1.919627125,-14.88591996,-14.89862306,-14.89862306,-14.89862306,-14.89862306,-14.89862306
Li2,6,2.491,-14.86667924,1.911920874,-14.88613718,-14.89879474,-14.89879474,-14.89879474,-14.89879474,-14.89879474
Li2,6,2.501,-14.86690737,1.904276249,-14.88634518,-14.89895773,-14.89895773,-14.89895773,-14.89895773,-14.89895773
Li2,6,2.511,-14.86712606,1.896692512,-14.88654414,-14.89911221,-14.89911221,-14.89911221,-14.89911221,-14.89911221
Li2,6,2.521,-14.86733546,1.88916894,-14.8867342,-14.89925833,-14.89925833,-14.89925833,-14.89925833,-14.89925833
Li2,6,2.531,-14.86753574,1.881704819,-14.88691553,-14.89939624,-14.89939624,-14.89939623,-14.89939623,-14.89939623
Li2,6,2.541,-14.86772705,1.874299448,-14.88708827,-14.89952609,-14.89952609,-14.89952609,-14.89952609,-14.89952609
Li2,6,2.551,-14.86790955,1.866952136,-14.88725258,-14.89964803,-14.89964803,-14.89964803,-14.89964803,-14.89964803
Li2,6,2.561,-14.86808339,1.859662202,-14.8874086,-14.89976221,-14.89976221,-14.89976221,-14.89976221,-14.89976221
Li2,6,2.571,-14.86824873,1.852428976,-14.88755648,-14.89986878,-14.89986878,-14.89986878,-14.89986878,-14.89986878
Li2,6,2.581,-14.8684057,1.845251801,-14.88769636,-14.89996788,-14.89996788,-14.89996787,-14.89996787,-14.89996787
Li2,6,2.591,-14.86855446,1.838130026,-14.88782839,-14.90005964,-14.90005964,-14.90005964,-14.90005964,-14.90005964
Li2,6,2.601,-14.86869516,1.831063014,-14.8879527,-14.90014421,-14.90014421,-14.90014421,-14.90014421,-14.90014421
Li2,6,2.611,-14.86882794,1.824050133,-14.88806944,-14.90022172,-14.90022172,-14.90022172,-14.90022172,-14.90022172
Li2,6,2.621,-14.86895294,1.817090766,-14.88817873,-14.90029231,-14.90029231,-14.90029231,-14.90029231,-14.90029231
Li2,6,2.631,-14.86907029,1.810184302,-14.88828072,-14.90035611,-14.90035611,-14.90035611,-14.90035611,-14.90035611
Li2,6,2.641,-14.86918014,1.803330139,-14.88837552,-14.90041325,-14.90041325,-14.90041325,-14.90041325,-14.90041325
Li2,6,2.651,-14.86928262,1.796527687,-14.88846328,-14.90046386,-14.90046386,-14.90046386,-14.90046386,-14.90046386
Li2,6,2.661,-14.86937786,1.789776362,-14.88854412,-14.90050807,-14.90050807,-14.90050807,-14.90050807,-14.90050807
Li2,6,2.671,-14.869466,1.783075589,-14.88861816,-14.90054599,-14.90054599,-14.90054599,-14.90054599,-14.90054599
Li2,6,2.681,-14.86954716,1.776424803,-14.88868552,-14.90057776,-14.90057776,-14.90057776,-14.90057776,-14.90057775
Li2,6,2.691,-14.86962147,1.769823448,-14.88874634,-14.90060348,-14.90060348,-14.90060348,-14.90060348,-14.90060348
Li2,6,2.701,-14.86968906,1.763270973,-14.88880073,-14.90062329,-14.90062329,-14.90062329,-14.90062329,-14.90062329
Li2,6,2.711,-14.86975006,1.756766838,-14.88884881,-14.9006373,-14.9006373,-14.9006373,-14.9006373,-14.9006373
Li2,6,2.721,-14.86980457,1.75031051,-14.88889069,-14.90064563,-14.90064563,-14.90064562,-14.90064562,-14.90064562
Li2,6,2.731,-14.86985273,1.743901464,-14.88892649,-14.90064838,-14.90064838,-14.90064837,-14.90064837,-14.90064836
Li2,6,2.741,-14.86989465,1.737539182,-14.88895632,-14.90064566,-14.90064566,-14.90064565,-14.90064565,-14.90064565
Li2,6,2.751,-14.86993044,1.731223155,-14.8889803,-14.9006376,-14.9006376,-14.90063759,-14.90063759,-14.90063759
Li2,6,2.761,-14.86996023,1.724952879,-14.88899853,-14.90062428,-14.90062428,-14.90062428,-14.90062428,-14.90062428
Li2,6,2.771,-14.86998412,1.718727859,-14.88901112,-14.90060584,-14.90060584,-14.90060584,-14.90060584,-14.90060584
Li2,6,2.781,-14.87000223,1.712547608,-14.88901818,-14.90058237,-14.90058237,-14.90058237,-14.90058237,-14.90058237
Li2,6,2.791,-14.87001466,1.706411644,-14.88901981,-14.90055397,-14.90055397,-14.90055397,-14.90055397,-14.90055397
Li2,6,2.801,-14.87002152,1.700319492,-14.88901613,-14.90052075,-14.90052075,-14.90052075,-14.90052075,-14.90052075
Li2,6,2.811,-14.87002292,1.694270686,-14.88900722,-14.90048281,-14.90048281,-14.90048281,-14.90048281,-14.90048281
Li2,6,2.821,-14.87001896,1.688264764,-14.88899319,-14.90044024,-14.90044024,-14.90044024,-14.90044024,-14.90044024
Li2,6,2.831,-14.87000975,1.682301271,-14.88897414,-14.90039315,-14.90039315,-14.90039315,-14.90039315,-14.90039315
Li2,6,2.841,-14.86999538,1.67637976,-14.88895017,-14.90034163,-14.90034163,-14.90034163,-14.90034163,-14.90034163
Li2,6,2.851,-14.86997595,1.670499789,-14.88892137,-14.90028578,-14.90028578,-14.90028578,-14.90028578,-14.90028577
Li2,6,2.861,-14.86995157,1.664660922,-14.88888784,-14.90022568,-14.90022568,-14.90022568,-14.90022568,-14.90022568
Li2,6,2.871,-14.86992232,1.65886273,-14.88884967,-14.90016144,-14.90016144,-14.90016144,-14.90016144,-14.90016144
Li2,6,2.881,-14.86988831,1.653104789,-14.88880696,-14.90009315,-14.90009315,-14.90009315,-14.90009315,-14.90009314
Li2,6,2.891,-14.86984962,1.647386682,-14.88875979,-14.90002088,-14.90002088,-14.90002088,-14.90002088,-14.90002088
Li2,6,2.901,-14.86980635,1.641707997,-14.88870825,-14.89994474,-14.89994474,-14.89994475,-14.89994475,-14.89994474
Li2,6,2.911,-14.86975858,1.636068326,-14.88865244,-14.89986481,-14.89986481,-14.89986482,-14.89986482,-14.89986481
Li2,6,2.921,-14.86970641,1.630467271,-14.88859243,-14.89978118,-14.89978118,-14.89978118,-14.89978118,-14.89978118
Li2,6,2.931,-14.86964992,1.624904435,-14.88852832,-14.89969393,-14.89969393,-14.89969393,-14.89969393,-14.89969393
Li2,6,2.941,-14.8695892,1.619379428,-14.88846019,-14.89960314,-14.89960314,-14.89960314,-14.89960314,-14.89960314
Li2,6,2.951,-14.86952433,1.613891867,-14.88838812,-14.8995089,-14.8995089,-14.89950891,-14.89950891,-14.8995089
Li2,6,2.961,-14.86945539,1.608441371,-14.88831219,-14.89941129,-14.89941129,-14.89941129,-14.89941129,-14.89941129
Li2,6,2.971,-14.86938247,1.603027566,-14.88823248,-14.89931039,-14.89931039,-14.89931039,-14.89931039,-14.89931039
Li2,6,2.981,-14.86930565,1.597650083,-14.88814908,-14.89920627,-14.89920627,-14.89920628,-14.89920628,-14.89920628
Li2,6,2.991,-14.869225,1.592308558,-14.88806206,-14.89909903,-14.89909903,-14.89909903,-14.89909903,-14.89909903
Li2,6,3.001,-14.8691406,1.587002632,-14.8879715,-14.89898872,-14.89898872,-14.89898872,-14.89898872,-14.89898872
Li2,6,3.011,-14.86905254,1.581731949,-14.88787747,-14.89887543,-14.89887543,-14.89887544,-14.89887544,-14.89887543
Li2,6,3.021,-14.86896087,1.57649616,-14.88778005,-14.89875924,-14.89875924,-14.89875924,-14.89875924,-14.89875924
Li2,6,3.031,-14.86886569,1.571294919,-14.8876793,-14.89864022,-14.89864022,-14.89864022,-14.89864022,-14.89864021
Li2,6,3.041,-14.86876705,1.566127885,-14.88757532,-14.89851843,-14.89851843,-14.89851843,-14.89851843,-14.89851842
Li2,6,3.051,-14.86866503,1.560994722,-14.88746816,-14.89839395,-14.89839395,-14.89839395,-14.89839395,-14.89839395
Li2,6,3.061,-14.86855971,1.555895099,-14.88735789,-14.89826685,-14.89826685,-14.89826685,-14.89826685,-14.89826685
Li2,6,3.071,-14.86845114,1.550828687,-14.88724458,-14.89813721,-14.89813721,-14.89813721,-14.89813721,-14.89813721
Li2,6,3.081,-14.8683394,1.545795163,-14.88712831,-14.89800508,-14.89800508,-14.89800508,-14.89800508,-14.89800508
Li2,6,3.091,-14.86822456,1.540794208,-14.88700914,-14.89787054,-14.89787054,-14.89787054,-14.89787054,-14.89787054
Li2,6,3.101,-14.86810668,1.535825507,-14.88688713,-14.89773366,-14.89773366,-14.89773365,-14.89773365,-14.89773365
Li2,6,3.111,-14.86798582,1.530888749,-14.88676234,-14.89759449,-14.89759449,-14.89759448,-14.89759448,-14.89759448
Li2,6,3.121,-14.86786205,1.525983626,-14.88663485,-14.8974531,-14.8974531,-14.8974531,-14.8974531,-14.8974531
Li2,6,3.131,-14.86773542,1.521109837,-14.88650472,-14.89730956,-14.89730956,-14.89730956,-14.89730956,-14.89730956
Li2,6,3.141,-14.86760601,1.51626708,-14.886372,-14.89716394,-14.89716394,-14.89716394,-14.89716394,-14.89716393
Li2,6,3.151,-14.86747387,1.511455061,-14.88623676,-14.89701628,-14.89701628,-14.89701628,-14.89701628,-14.89701628
Li2,6,3.161,-14.86733906,1.506673489,-14.88609905,-14.89686665,-14.89686665,-14.89686666,-14.89686666,-14.89686665
Li2,6,3.171,-14.86720164,1.501922074,-14.88595894,-14.89671512,-14.89671512,-14.89671512,-14.89671512,-14.89671512
